file,subject,task,trial_index,t_cue_on,cue_dur,t_tgt_on,cue2tgt_gap,t_resp,RT,side_cue,side_tgt,side_resp,congruent,bad_frac_Fz,bad_frac_F3,bad_frac_F4,n_sat,warmup_flag,side_conflict_flag
VisualCogB_Task-2.mat,B,2,68,151825,53,152393,515,152750,1.39453125,1,-1,-1,False,0.3151041666666667,0.22916666666666666,0.4817708333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,69,154038,52,154605,515,154949,1.34375,-1,1,1,False,0.5989583333333334,0.026041666666666668,0.3255208333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,70,156234,52,156802,516,157097,1.15234375,-1,1,1,False,0.0,0.0026041666666666665,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,71,158383,52,158951,516,159328,1.47265625,1,1,1,True,0.0,0.0,0.15364583333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,72,160615,53,161183,515,161488,1.19140625,1,1,1,True,0.0,0.0,0.4921875,0.0,False,False
VisualCogB_Task-2.mat,B,2,73,162772,52,163339,515,163678,1.32421875,1,1,1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,74,164964,53,165532,515,165874,1.3359375,-1,1,1,False,0.20572916666666666,0.0,0.4244791666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,75,167161,53,167729,515,168113,1.5,-1,1,1,False,0.0,0.0,0.23177083333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,76,169398,52,169965,515,170382,1.62890625,1,-1,-1,False,0.0,0.0,0.6354166666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,77,171666,53,172234,515,172515,1.09765625,1,-1,-1,False,0.0,0.0,0.0625,0.0,False,False
VisualCogB_Task-2.mat,B,2,78,173803,52,174370,515,174729,1.40234375,-1,-1,-1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,79,176015,53,176583,515,177051,1.828125,-1,1,1,False,0.0,0.0,0.2838541666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,80,178336,52,178903,515,179259,1.390625,-1,1,1,False,0.0,0.0,0.9140625,0.0,False,False
VisualCogB_Task-2.mat,B,2,81,180544,52,181111,515,181434,1.26171875,1,-1,-1,False,0.0,0.0,0.2734375,0.0,False,False
VisualCogB_Task-2.mat,B,2,82,182721,52,183288,515,183639,1.37109375,-1,-1,-1,True,0.4583333333333333,0.20052083333333334,0.4114583333333333,209.0,False,False
VisualCogB_Task-2.mat,B,2,83,184925,52,185492,515,185842,1.3671875,1,-1,-1,False,0.0,0.0,0.3151041666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,84,187125,52,187693,516,188047,1.3828125,-1,-1,-1,True,0.0,0.0,0.03125,0.0,False,False
VisualCogB_Task-2.mat,B,2,85,189338,52,189905,515,190304,1.55859375,-1,1,1,False,0.0234375,0.005208333333333333,0.28125,8.0,False,False
VisualCogB_Task-2.mat,B,2,86,191590,52,192158,516,192487,1.28515625,1,1,1,True,0.0,0.0,0.4244791666666667,0.0,False,False
VisualCogB_Task-2.mat,B,2,87,193775,52,194342,515,194642,1.171875,-1,1,1,False,0.005208333333333333,0.0026041666666666665,0.8229166666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,88,195927,52,196495,516,196797,1.1796875,1,1,1,True,0.06510416666666667,0.0,0.6796875,0.0,False,False
VisualCogB_Task-2.mat,B,2,89,198084,52,198651,515,198978,1.27734375,-1,-1,-1,True,0.6510416666666666,0.0,0.16666666666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,90,200264,52,200832,516,201157,1.26953125,1,1,1,True,0.0,0.0,0.015625,0.0,False,False
VisualCogB_Task-2.mat,B,2,91,202445,52,203012,515,203306,1.1484375,-1,1,1,False,0.5442708333333334,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,92,204593,52,205161,516,205532,1.44921875,-1,-1,-1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,93,206818,52,207385,515,207681,1.15625,1,1,1,True,0.0,0.0,0.0,0.0,False,False
VisualCogB_Task-2.mat,B,2,94,208962,53,209530,515,209933,1.57421875,-1,1,1,False,0.0,0.0,0.7473958333333334,0.0,False,False
VisualCogB_Task-2.mat,B,2,95,211219,52,211786,515,212076,1.1328125,1,1,1,True,0.0,0.0026041666666666665,0.036458333333333336,0.0,False,False
VisualCogB_Task-2.mat,B,2,96,213363,52,213931,516,214366,1.69921875,1,-1,-1,False,0.0,0.0,0.020833333333333332,0.0,False,False
VisualCogB_Task-2.mat,B,2,97,215651,53,216219,515,216654,1.69921875,-1,-1,-1,True,0.0,0.0,0.078125,0.0,False,False
VisualCogB_Task-2.mat,B,2,98,217940,52,218508,516,218860,1.375,-1,-1,-1,True,0.0,0.0,0.10677083333333333,0.0,False,False
VisualCogB_Task-2.mat,B,2,99,220148,52,220716,516,221040,1.265625,1,-1,-1,False,0.0,0.0,0.12760416666666666,0.0,False,False
VisualCogB_Task-2.mat,B,2,100,222325,52,222892,515,223192,1.171875,-1,1,1,False,0.0,0.0,0.203125,0.0,False,False
